occ_code,region_id,heads,mean_weekly_hours,fte,platform_share,source_tag
27-1011,EU,19357.9,35.0,16938.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1012,EU,1670.8,35.0,1461.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1013,EU,4092.5,35.0,3580.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1014,EU,7284.2,35.0,6373.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1019,EU,2527.9,35.0,2211.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1021,EU,12215.9,35.0,10688.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1022,EU,7824.2,35.0,6846.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1023,EU,14805.7,35.0,12955.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1024,EU,72160.2,35.0,63140.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1025,EU,26080.2,35.0,22820.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1026,EU,60265.4,35.0,52732.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1027,EU,3877.6,35.0,3392.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-1029,EU,3457.8,35.0,3025.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-2011,EU,20061.7,35.0,17554.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-2012,EU,52204.3,35.0,45678.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-2021,EU,5496.8,35.0,4809.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-2022,EU,90806.8,35.0,79455.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-2023,EU,5756.0,35.0,5036.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-2031,EU,2965.3,35.0,2594.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-2032,EU,1043.3,35.0,912.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-2041,EU,4574.2,35.0,4002.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-2042,EU,13196.9,35.0,11547.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-2091,EU,2889.0,35.0,2527.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-2099,EU,6036.8,35.0,5282.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-3011,EU,7747.6,35.0,6779.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-3023,EU,14316.8,35.0,12527.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-3031,EU,103365.4,35.0,90444.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-3041,EU,33444.7,35.0,29264.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-3042,EU,16596.4,35.0,14521.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-3043,EU,17486.6,35.0,15300.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-3091,EU,18989.3,35.0,16615.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-3092,EU,4694.4,35.0,4107.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-3099,EU,7145.6,35.0,6252.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-4011,EU,25616.9,35.0,22414.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-4012,EU,7700.0,35.0,6737.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-4014,EU,4771.1,35.0,4174.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-4015,EU,3246.5,35.0,2840.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-4021,EU,18879.8,35.0,16519.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-4031,EU,7860.6,35.0,6878.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-4032,EU,9341.6,35.0,8173.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
27-4099,EU,4541.4,35.0,3973.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1011,EU,2409.2,35.0,2108.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1021,EU,7562.0,35.0,6616.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1022,EU,298.5,35.0,261.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1023,EU,377.5,35.0,330.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1024,EU,52.9,35.0,46.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1029,EU,317.9,35.0,278.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1031,EU,4715.7,35.0,4126.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1041,EU,2601.4,35.0,2276.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1051,EU,19573.6,35.0,17126.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1071,EU,9857.6,35.0,8625.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1081,EU,588.5,35.0,514.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1122,EU,9875.8,35.0,8641.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1123,EU,16251.8,35.0,14220.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1124,EU,1037.8,35.0,908.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1125,EU,907.6,35.0,794.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1126,EU,8498.3,35.0,7436.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1127,EU,11148.8,35.0,9755.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1128,EU,520.4,35.0,455.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1129,EU,1376.3,35.0,1204.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1131,EU,5100.5,35.0,4463.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1141,EU,205463.8,35.0,179780.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1151,EU,3151.5,35.0,2757.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1161,EU,481.5,35.0,421.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1171,EU,19638.6,35.0,17183.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1181,EU,830.5,35.0,726.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1211,EU,2356.3,35.0,2061.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1212,EU,1051.1,35.0,919.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1213,EU,691.2,35.0,604.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1214,EU,1998.9,35.0,1749.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1215,EU,6535.9,35.0,5718.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1216,EU,4082.3,35.0,3572.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1217,EU,643.8,35.0,563.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1218,EU,1292.5,35.0,1130.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1221,EU,2394.7,35.0,2095.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1222,EU,675.4,35.0,591.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1223,EU,1701.0,35.0,1488.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1224,EU,1627.4,35.0,1424.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1229,EU,20835.0,35.0,18230.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1241,EU,544.1,35.0,476.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1242,EU,857.2,35.0,750.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1243,EU,72.4,35.0,63.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1249,EU,1528.3,35.0,1337.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1291,EU,476.0,35.0,416.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1292,EU,13541.0,35.0,11848.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-1299,EU,1740.5,35.0,1522.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2010,EU,20240.5,35.0,17710.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2031,EU,3827.5,35.0,3349.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2032,EU,5481.1,35.0,4796.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2033,EU,1038.4,35.0,908.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2034,EU,14012.2,35.0,12260.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2035,EU,2637.8,35.0,2308.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2036,EU,207.3,35.0,181.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2042,EU,10973.8,35.0,9602.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2043,EU,6116.4,35.0,5351.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2051,EU,1918.6,35.0,1678.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2052,EU,28674.9,35.0,25090.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2053,EU,9542.1,35.0,8349.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2055,EU,7140.8,35.0,6248.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2056,EU,7850.8,35.0,6869.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2057,EU,4316.9,35.0,3777.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2061,EU,39418.9,35.0,34491.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2072,EU,11837.6,35.0,10357.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2081,EU,4470.1,35.0,3911.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2091,EU,570.8,35.0,499.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2092,EU,685.1,35.0,599.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-2099,EU,11101.4,35.0,9713.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-9021,EU,2316.2,35.0,2026.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-9091,EU,1854.2,35.0,1622.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-9092,EU,227.3,35.0,198.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-9093,EU,1353.8,35.0,1184.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
29-9099,EU,2128.4,35.0,1862.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-1120,EU,391052.7,35.0,342171.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-1131,EU,131589.6,35.0,115140.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-1132,EU,4762.6,35.0,4167.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-1133,EU,3225.9,35.0,2822.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-2011,EU,4658.1,35.0,4075.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-2012,EU,391.5,35.0,342.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-2021,EU,10210.9,35.0,8934.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-2022,EU,4373.0,35.0,3826.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-9011,EU,8972.1,35.0,7850.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-9091,EU,35219.0,35.0,30816.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-9092,EU,74278.8,35.0,64993.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-9093,EU,7031.2,35.0,6152.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-9094,EU,3773.6,35.0,3301.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-9095,EU,3590.1,35.0,3141.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-9096,EU,11496.0,35.0,10059.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-9097,EU,13036.2,35.0,11406.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
31-9099,EU,9966.5,35.0,8720.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-1011,EU,808.0,35.0,707.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-1012,EU,2340.3,35.0,2047.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-1021,EU,1500.6,35.0,1313.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-1091,EU,1233.3,35.0,1079.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-1099,EU,313.2,35.0,274.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-2011,EU,5237.1,35.0,4582.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-2021,EU,208.9,35.0,182.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-2022,EU,42.1,35.0,36.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-3011,EU,262.0,35.0,229.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-3012,EU,5759.5,35.0,5039.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-3021,EU,1732.1,35.0,1515.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-3031,EU,87.3,35.0,76.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-3041,EU,137.0,35.0,119.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-3051,EU,10149.4,35.0,8880.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-3052,EU,66.4,35.0,58.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-9011,EU,182.7,35.0,159.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-9021,EU,538.6,35.0,471.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-9031,EU,144.1,35.0,126.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-9032,EU,19427.4,35.0,16999.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-9091,EU,1428.3,35.0,1249.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-9092,EU,2384.8,35.0,2086.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-9093,EU,761.2,35.0,666.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-9094,EU,1187.0,35.0,1038.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
33-9099,EU,1233.6,35.0,1079.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-1011,EU,11308.7,35.0,9895.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-1012,EU,69152.3,35.0,60508.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-2011,EU,36241.0,35.0,31710.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-2012,EU,24933.5,35.0,21816.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-2013,EU,62.2,35.0,54.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-2014,EU,79704.0,35.0,69741.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-2015,EU,7838.2,35.0,6858.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-2019,EU,1093.9,35.0,957.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-2021,EU,50517.1,35.0,44202.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-3011,EU,42760.3,35.0,37415.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-3023,EU,217877.5,35.0,190642.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-3031,EU,128379.3,35.0,112331.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-3041,EU,16614.8,35.0,14537.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-9011,EU,30682.8,35.0,26847.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-9021,EU,26991.3,35.0,23617.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-9031,EU,24460.8,35.0,21403.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
35-9099,EU,4784.3,35.0,4186.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
37-1011,EU,67371.1,35.0,58949.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
37-1012,EU,49280.9,35.0,43120.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
37-2011,EU,832815.6,35.0,728713.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
37-2012,EU,324369.8,35.0,283823.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
37-2019,EU,6486.0,35.0,5675.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
37-2021,EU,38675.5,35.0,33841.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
37-3011,EU,359031.4,35.0,314152.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
37-3012,EU,10194.7,35.0,8920.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
37-3013,EU,20788.8,35.0,18190.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
37-3019,EU,5137.0,35.0,4494.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-1013,EU,9842.7,35.0,8612.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-1014,EU,39048.6,35.0,34167.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-1022,EU,43181.1,35.0,37783.5,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-2011,EU,7102.8,35.0,6214.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-2021,EU,101002.8,35.0,88377.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-3011,EU,31752.9,35.0,27783.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-3012,EU,3386.7,35.0,2963.4,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-3019,EU,5350.8,35.0,4681.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-3021,EU,560.1,35.0,490.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-3031,EU,46079.7,35.0,40319.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-3091,EU,150545.1,35.0,131727.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-3092,EU,2463.6,35.0,2155.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-3093,EU,5888.1,35.0,5152.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-3099,EU,2671.5,35.0,2337.6,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-4011,EU,1472.1,35.0,1288.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-4012,EU,1123.8,35.0,983.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-4021,EU,11764.8,35.0,10294.2,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-4031,EU,9498.3,35.0,8311.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-5011,EU,5676.3,35.0,4966.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-5012,EU,115685.4,35.0,101224.7,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-5091,EU,885.6,35.0,774.9,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-5092,EU,57810.6,35.0,50584.3,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-5093,EU,3053.7,35.0,2672.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-5094,EU,27582.6,35.0,24134.8,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-6011,EU,10788.6,35.0,9440.0,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
39-6012,EU,18633.3,35.0,16304.1,0.0,"FIXTURE: CPS major-group self-employment shares (E) × regional multiplier; platform add-on E, V?"
